STATE/UT,DISTRICT,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs
WEST BENGAL,JALPAIGURI,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,KHARAGPUR G.R.P.,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,KOLKATA,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,MALDA,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,MURSHIDABAD,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,NADIA,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,PASCHIM MIDNAPUR,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,PURAB MIDNAPUR,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,PURULIA,2003,0,0,0,0,0,0,0,0,0,1

WEST BENGAL,SEALDAH G.R.P.,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,SILIGURI G.R.P.,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,UTTAR DINAJPUR,2003,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,TOTAL,2003,0,0,0,0,0,0,1,1,0,3

A & N ISLANDS,ANDAMAN,2003,0,0,0,0,0,0,0,0,0,0

A & N ISLANDS,NICOBAR,2003,0,0,0,0,0,0,0,0,0,0

A & N ISLANDS,TOTAL,2003,0,0,0,0,0,0,0,0,0,0

CHANDIGARH,CHANDIGARH,2003,0,1,0,0,0,0,0,0,0,0

CHANDIGARH,TOTAL,2003,0,1,0,0,0,0,0,0,0,0

D & N HAVELI,D and N HAVELI,2003,0,0,0,0,0,0,0,0,0,0

D & N HAVELI,TOTAL,2003,0,0,0,0,0,0,0,0,0,0

DAMAN & DIU,DAMAN,2003,0,0,0,0,0,0,0,0,0,0

DAMAN & DIU,DIU,2003,0,0,0,0,0,0,0,0,0,0

DAMAN & DIU,TOTAL,2003,0,0,0,0,0,0,0,0,0,0

DELHI,CENTRAL,2003,0,0,0,0,0,0,0,2,0,0

DELHI,EAST,2003,0,0,0,0,0,0,0,4,0,0

DELHI,GRP(RLY),2003,0,0,0,0,0,0,0,0,0,0

DELHI,IGI AIRPORT,2003,0,0,0,0,0,0,0,0,0,0

DELHI,NEW DELHI,2003,0,0,0,0,0,0,0,0,0,0

DELHI,NORTH,2003,0,0,0,0,0,0,0,1,0,0

DELHI,NORTH-EAST,2003,1,0,0,0,0,0,0,0,0,0

DELHI,NORTH-WEST,2003,0,0,0,0,0,0,0,0,0,0

DELHI,SOUTH,2003,0,0,0,0,0,0,0,4,0,0

DELHI,SOUTH-WEST,2003,0,0,0,0,0,0,0,1,0,0

DELHI,STF,2003,0,0,0,0,0,0,0,0,0,0

DELHI,WEST,2003,0,0,0,0,0,0,0,0,0,0

DELHI,TOTAL,2003,1,0,0,0,0,0,0,12,0,0

LAKSHADWEEP,LAKSHADWEEP,2003,0,0,0,0,0,0,0,0,0,0

LAKSHADWEEP,TOTAL,2003,0,0,0,0,0,0,0,0,0,0

PUDUCHERRY,PONDICHERRY,2003,0,0,0,0,0,0,4,1,16,1

PUDUCHERRY,TOTAL,2003,0,0,0,0,0,0,4,1,16,1

ANDHRA PRADESH,ADILABAD,2004,0,4,0,0,0,0,3,14,3,25

ANDHRA PRADESH,ANANTAPUR,2004,2,4,0,0,0,4,45,101,1,40

ANDHRA PRADESH,CHITTOOR,2004,1,2,0,0,0,0,18,18,3,45

ANDHRA PRADESH,CUDDAPAH,2004,0,0,1,0,0,1,18,18,0,62

ANDHRA PRADESH,CYBERABAD,2004,1,5,0,0,0,0,0,63,9,0

ANDHRA PRADESH,EAST GODAVARI,2004,4,3,0,0,0,0,41,25,8,33

ANDHRA PRADESH,GUNTAKAL RLY.,2004,0,0,0,0,0,0,0,0,0,0

ANDHRA PRADESH,GUNTUR,2004,3,3,0,0,0,1,34,9,0,81

ANDHRA PRADESH,HYDERABAD CITY,2004,0,2,0,0,0,0,0,67,1,66

ANDHRA PRADESH,KARIMNAGAR,2004,1,3,5,0,0,0,20,163,1,19

ANDHRA PRADESH,KHAMMAM,2004,0,3,1,0,0,0,6,17,0,19

ANDHRA PRADESH,KRISHNA,2004,4,1,0,0,0,0,20,114,0,84

ANDHRA PRADESH,KURNOOL,2004,2,4,0,0,0,2,37,52,0,120

ANDHRA PRADESH,MAHABOOBNAGAR,2004,4,4,0,0,0,3,26,143,0,106

ANDHRA PRADESH,MEDAK,2004,1,2,1,0,0,1,5,50,1,39

ANDHRA PRADESH,NALGONDA,2004,1,1,0,0,0,0,15,111,0,93

ANDHRA PRADESH,NELLORE,2004,6,4,11,0,0,5,21,63,6,89

ANDHRA PRADESH,NIZAMABAD,2004,2,0,0,0,0,3,13,23,0,15

ANDHRA PRADESH,PRAKASHAM,2004,0,3,3,0,1,0,46,15,0,25

ANDHRA PRADESH,RANGA REDDY,2004,0,0,0,0,0,0,12,9,0,28

ANDHRA PRADESH,SECUNDERABAD RLY.,2004,0,0,0,0,0,0,0,1,0,0

ANDHRA PRADESH,SRIKAKULAM,2004,0,2,0,0,0,0,9,50,0,42

ANDHRA PRADESH,VIJAYAWADA,2004,2,2,5,0,6,0,49,17,21,31

ANDHRA PRADESH,VIJAYAWADA RLY.,2004,0,0,0,0,0,0,0,1,0,0

ANDHRA PRADESH,VISAKHA RURAL,2004,0,1,0,0,0,0,7,11,0,26

ANDHRA PRADESH,VISAKHAPATNAM,2004,2,2,0,0,0,0,1,8,0,7

ANDHRA PRADESH,VIZIANAGARAM,2004,1,0,0,0,0,0,0,6,14,0

ANDHRA PRADESH,WARANGAL,2004,0,4,0,0,0,0,12,82,0,66

ANDHRA PRADESH,WEST GODAVARI,2004,2,7,1,0,0,0,16,68,0,73

ANDHRA PRADESH,TOTAL,2004,39,66,28,0,7,20,474,1319,68,1234

ARUNACHAL PRADESH,CHANGLANG,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,DIBANG VALLEY,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,K/KUMEY,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,KAMENG EAST,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,KAMENG WEST,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,LOHIT,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,PAPUM PARE,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,SIANG EAST,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,SIANG UPPER,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,SIANG WEST,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,SUBANSIRI LOWER,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,SUBANSIRI UPPER,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,TAWANG,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,TIRAP,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2004,0,0,0,0,0,0,0,0,0,0

ARUNACHAL PRADESH,TOTAL,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,BARPETA,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,BONGAIGAON,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,C.I.D.,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,CACHAR,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,DARRANG,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,DHEMAJI,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,DHUBRI,2004,0,0,0,0,0,0,0,0,0,4

ASSAM,DIBRUGARH,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,GOALPARA,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,GOLAGHAT,2004,0,1,1,0,1,1,3,0,0,0

ASSAM,GUWAHATI CITY,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,HAILAKANDI,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,JORHAT,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,KAMRUP,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,KARBI ANGLONG,2004,0,0,0,0,0,0,0,0,0,9

ASSAM,KARIMGANJ,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,KOKRAJHAR,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,LAKHIMPUR,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,MORIGAON,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,N.C.HILLS,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,NAGAON,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,NALBARI,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,R.P.O.,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,SIBSAGAR,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,SONITPUR,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,TINSUKIA,2004,0,0,0,0,0,0,0,0,0,0

ASSAM,TOTAL,2004,0,1,1,0,1,1,3,0,0,13

BIHAR,ARARIA,2004,0,0,0,0,0,12,18,42,0,14

BIHAR,ARWAL,2004,0,0,0,0,0,0,0,1,0,0

BIHAR,AURANGABAD,2004,0,0,0,0,0,0,43,43,0,0

BIHAR,BAGAHA,2004,0,0,0,0,0,0,0,22,0,0

BIHAR,BANKA,2004,0,0,0,0,0,0,0,3,0,3

BIHAR,BEGUSARAI,2004,1,2,2,0,0,0,8,69,0,56

BIHAR,BETTIAH,2004,0,0,0,0,0,0,80,87,0,0

BIHAR,BHABHUA,2004,1,0,0,0,0,2,8,13,0,2

BIHAR,BHAGALPUR,2004,0,1,0,0,0,1,2,39,0,35

BIHAR,BHOJPUR,2004,0,0,0,0,0,0,0,71,0,0

BIHAR,BUXAR,2004,2,1,0,0,0,0,7,23,1,11

BIHAR,DARBHANGA,2004,0,0,0,0,0,0,0,151,0,0

BIHAR,GAYA,2004,1,1,1,0,8,1,12,59,0,3

BIHAR,GOPALGANJ,2004,0,0,0,0,0,3,2,40,0,0

BIHAR,JAMALPUR RLY.,2004,0,0,0,0,0,0,0,0,0,0

BIHAR,JAMUI,2004,0,0,0,0,0,0,0,25,0,0

BIHAR,JEHANABAD,2004,6,1,0,1,0,1,4,3,6,0

BIHAR,KATIHAR,2004,0,0,0,0,0,0,18,18,0,0

BIHAR,KATIHAR RLY.,2004,0,0,0,0,0,0,0,0,0,0

BIHAR,KHAGARIA,2004,0,0,0,0,0,0,0,14,0,0

BIHAR,KISHANGANJ,2004,1,0,0,0,0,1,15,17,1,0

BIHAR,LAKHISARAI,2004,0,3,0,0,0,0,0,6,0,0

BIHAR,MADHEPURA,2004,0,0,0,0,0,1,4,31,0,3

BIHAR,MADHUBANI,2004,0,0,2,0,0,4,67,91,41,59

BIHAR,MOTIHARI,2004,0,0,0,0,0,0,19,74,0,55

BIHAR,MUNGER,2004,0,0,0,0,0,0,25,33,0,0

BIHAR,MUZAFFARPUR,2004,0,0,0,0,0,0,0,143,0,0

BIHAR,MUZAFFARPUR RLY.,2004,0,0,0,0,0,0,3,0,0,0

BIHAR,NALANDA,2004,0,0,0,0,0,0,2,44,3,4

BIHAR,NAUGACHIA,2004,0,0,0,0,0,1,5,6,0,6

BIHAR,NAWADAH,2004,0,0,0,0,0,0,10,5,0,0

BIHAR,PATNA,2004,1,1,0,0,0,2,3,11,0,4

BIHAR,PATNA RLY.,2004,0,0,0,0,0,0,0,0,0,0

BIHAR,PURNEA,2004,0,0,0,0,0,0,2,8,0,8

BIHAR,ROHTAS,2004,0,0,0,0,0,0,0,48,0,0

BIHAR,SAHARSA,2004,0,1,0,0,0,1,18,24,0,4

BIHAR,SAMASTIPUR,2004,0,0,0,0,0,0,0,0,0,0

BIHAR,SARAN,2004,1,0,0,2,0,0,0,34,17,7

BIHAR,SHEIKHPURA,2004,0,0,0,0,0,0,0,21,0,0

BIHAR,SHEOHAR,2004,0,3,1,0,2,0,4,9,0,0

BIHAR,SITAMARHI,2004,0,0,0,0,0,0,0,37,24,0

BIHAR,SIWAN,2004,0,0,0,0,0,0,10,14,0,0

BIHAR,SUPAUL,2004,0,0,0,0,0,0,0,8,0,0

BIHAR,VAISHALI,2004,0,0,0,0,0,0,0,426,0,0

BIHAR,TOTAL,2004,14,14,6,3,10,30,389,1813,93,274

CHHATTISGARH,BALRAMPUR,2004,0,1,0,0,0,0,0,0,0,2

CHHATTISGARH,BILASPUR,2004,15,7,3,0,2,1,1,11,0,146

CHHATTISGARH,BIZAPUR,2004,0,1,0,0,0,0,1,0,0,0

CHHATTISGARH,DANTEWARA,2004,0,0,0,0,0,0,1,1,0,0

CHHATTISGARH,DHAMTARI,2004,0,3,0,0,0,0,0,0,0,8

CHHATTISGARH,DURG,2004,0,8,0,0,1,0,0,1,0,36

CHHATTISGARH,GRP RAIPUR,2004,1,0,0,0,0,0,0,2,0,0

CHHATTISGARH,JAGDALPUR,2004,0,3,0,0,0,0,2,10,0,5

CHHATTISGARH,JANJGIR,2004,2,2,0,0,0,0,15,1,0,34

CHHATTISGARH,JASHPUR,2004,1,3,0,0,0,0,0,4,0,4

CHHATTISGARH,KABIRDHAM,2004,0,1,0,0,0,0,6,15,0,6

CHHATTISGARH,KANKER,2004,1,0,0,0,0,0,5,0,0,1

CHHATTISGARH,KORBA,2004,0,1,0,0,0,0,3,0,0,2

CHHATTISGARH,KORIYA,2004,1,3,0,0,0,0,0,7,0,3

CHHATTISGARH,MAHASAMUND,2004,1,5,0,0,0,0,9,0,0,7

CHHATTISGARH,NARAYANPUR,2004,0,0,0,0,0,0,0,0,0,0

CHHATTISGARH,RAIGARH,2004,1,4,0,0,0,0,0,0,0,0

CHHATTISGARH,RAIPUR,2004,2,21,4,0,2,2,37,78,0,78

CHHATTISGARH,RAJNANDGAON,2004,0,4,0,0,0,1,9,1,0,21

CHHATTISGARH,SARGUJA,2004,0,10,0,0,0,0,0,7,0,0

CHHATTISGARH,TOTAL,2004,25,77,7,0,5,4,89,138,0,353

GOA,NORTH GOA,2004,0,0,0,0,0,0,0,0,0,0

GOA,SOUTH GOA,2004,0,0,0,0,0,0,0,0,0,0

GOA,TOTAL,2004,0,0,0,0,0,0,0,0,0,0

GUJARAT,AHMEDABAD COMMR.,2004,1,1,3,0,3,0,10,16,2,13

GUJARAT,AHMEDABAD RURAL,2004,0,0,4,1,0,2,17,35,0,35

GUJARAT,AHWA-DANG,2004,0,0,0,0,0,0,0,0,0,0

GUJARAT,AMRELI,2004,0,0,1,0,0,1,7,33,0,24

GUJARAT,ANAND,2004,0,1,2,0,0,0,5,9,3,10

GUJARAT,BHARUCH,2004,0,0,0,0,0,0,0,6,0,2

GUJARAT,BHAVNAGAR,2004,1,4,0,0,0,1,8,31,0,40

GUJARAT,DAHOD,2004,0,0,0,1,1,0,0,2,0,4

GUJARAT,GANDHINAGAR,2004,1,2,0,0,1,0,14,0,0,12

GUJARAT,HIMATNAGAR,2004,2,0,0,1,0,0,4,27,0,27

GUJARAT,JAMNAGAR,2004,0,1,1,0,0,1,8,15,0,22

GUJARAT,JUNAGADH,2004,1,1,3,0,3,2,18,14,0,58

GUJARAT,KHEDA NORTH,2004,0,0,1,0,1,3,3,13,0,12

GUJARAT,KUTCH,2004,1,0,4,0,0,0,19,10,0,43

GUJARAT,MEHSANA,2004,0,1,1,0,1,1,9,48,0,35

GUJARAT,NARMADA,2004,0,0,0,0,0,0,0,2,0,3

GUJARAT,NAVSARI,2004,0,0,0,0,0,0,0,1,0,2

GUJARAT,PALANPUR,2004,1,1,1,1,0,0,3,67,0,94

GUJARAT,PANCHMAHAL,2004,0,0,0,0,0,0,2,13,0,10

GUJARAT,PATAN,2004,0,1,0,0,0,0,8,0,0,28

GUJARAT,PORBANDAR,2004,0,0,0,0,0,1,3,1,0,4

GUJARAT,RAJKOT COMMR.,2004,0,1,0,0,0,0,2,13,0,10

GUJARAT,RAJKOT RURAL,2004,1,0,0,0,2,0,41,0,0,22

GUJARAT,SURAT COMMR.,2004,0,1,1,0,0,0,0,2,0,1

GUJARAT,SURAT RURAL,2004,1,2,2,0,0,1,4,1,0,1

GUJARAT,SURENDRANAGAR,2004,1,0,1,0,0,2,56,20,0,20

GUJARAT,VADODARA COMMR.,2004,0,2,0,0,0,0,3,8,0,2

GUJARAT,VADODARA RURAL,2004,0,0,0,0,0,0,2,21,0,22

GUJARAT,VALSAD,2004,0,0,1,0,0,0,0,3,0,2

GUJARAT,W.RLY,2004,0,0,0,0,1,0,1,0,0,0

GUJARAT,TOTAL,2004,11,19,26,4,13,15,247,411,5,558

HARYANA,AMBALA,2004,1,0,1,0,0,0,3,2,0,4

HARYANA,BHIWANI,2004,0,1,0,0,0,0,0,0,0,4

HARYANA,FARIDABAD,2004,1,5,0,0,0,0,0,0,0,6

HARYANA,FATEHABAD,2004,0,1,0,0,0,0,5,3,0,7

HARYANA,GRP,2004,1,1,0,0,0,0,0,0,0,0

HARYANA,GURGAON,2004,0,1,0,0,0,0,0,0,0,1

HARYANA,HISSAR,2004,0,0,1,0,0,0,6,3,0,3

HARYANA,JHAJJAR,2004,0,2,1,0,0,0,2,1,0,1

HARYANA,JIND,2004,0,0,0,0,0,0,0,0,0,0

HARYANA,KAITHAL,2004,0,0,0,0,0,0,0,0,0,0

HARYANA,KARNAL,2004,1,4,2,0,0,0,4,3,0,9

HARYANA,KURUKSHETRA,2004,1,0,0,0,0,0,0,0,0,1

HARYANA,MAHENDRAGARH,2004,3,4,1,0,0,0,4,3,0,9

HARYANA,PANCHKULA,2004,0,0,0,0,0,0,0,0,0,0

HARYANA,PANIPAT,2004,1,4,0,0,0,0,4,2,0,3

HARYANA,REWARI,2004,1,3,0,0,0,0,5,4,0,8

HARYANA,ROHTAK,2004,1,1,0,0,0,0,0,0,0,11

HARYANA,SIRSA,2004,0,4,0,0,0,0,10,5,0,8

HARYANA,SONIPAT,2004,3,1,0,0,0,0,6,4,0,7

HARYANA,YAMUNANAGAR,2004,0,1,0,0,0,0,1,1,0,1

HARYANA,TOTAL,2004,14,33,6,0,0,0,50,31,0,83

HIMACHAL PRADESH,BILASPUR,2004,1,0,0,0,0,0,0,8,0,4

HIMACHAL PRADESH,CHAMBA,2004,0,0,0,0,0,0,0,3,0,3

HIMACHAL PRADESH,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0

HIMACHAL PRADESH,HAMIRPUR,2004,0,0,1,0,0,0,0,5,0,2

HIMACHAL PRADESH,KANGRA,2004,0,2,0,0,0,0,0,2,0,10

HIMACHAL PRADESH,KINNAUR,2004,0,0,0,0,0,0,0,0,0,0

HIMACHAL PRADESH,KULLU,2004,0,0,0,0,0,0,0,1,0,1

HIMACHAL PRADESH,LAHAUL-SPITI,2004,0,0,0,0,0,0,0,0,0,0

HIMACHAL PRADESH,MANDI,2004,0,1,0,0,0,0,0,1,0,2

HIMACHAL PRADESH,SHIMLA,2004,0,3,0,0,0,0,0,6,1,0

HIMACHAL PRADESH,SIRMAUR,2004,1,0,0,0,0,0,0,2,0,0

HIMACHAL PRADESH,SOLAN,2004,0,0,0,0,0,0,0,0,1,1

HIMACHAL PRADESH,UNA,2004,0,0,0,0,0,0,0,12,0,15

HIMACHAL PRADESH,TOTAL,2004,2,6,1,0,0,0,0,40,2,38

JAMMU & KASHMIR,ANANTNAG,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,AWANTIPORA,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,BARAMULLA,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,BORDER,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,BUDGAM,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,CRIME JAMMU,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,CRIME SRINAGAR,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,DODA,2004,0,0,0,0,0,0,0,0,2,0

JAMMU & KASHMIR,GANDERBAL,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,HANDWARA,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,JAMMU,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,KARGIL,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,KATHUA,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,KULGAM,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,KUPWARA,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,LEH,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,POONCH,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,PULWAMA,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,RAILWAYS,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,RAJOURI,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,RAMBAN,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,REASI,2004,0,0,0,0,0,0,0,0,0,1

JAMMU & KASHMIR,SRINAGAR,2004,0,0,0,0,0,0,0,0,0,0

JAMMU & KASHMIR,UDHAMPUR,2004,0,0,0,0,0,0,0,0,1,0

JAMMU & KASHMIR,TOTAL,2004,0,0,0,0,0,0,0,0,3,1

JHARKHAND,BOKARO,2004,0,0,0,0,0,0,0,1,0,1

JHARKHAND,CHAIBASA,2004,0,0,0,0,0,0,0,1,0,1

JHARKHAND,CHATRA,2004,0,0,0,0,0,0,0,1,0,1

JHARKHAND,DEOGHAR,2004,0,0,0,0,0,0,0,1,0,1

JHARKHAND,DHANBAD,2004,0,0,0,1,0,0,1,3,0,3

JHARKHAND,DHANBAD RLY.,2004,0,0,0,0,0,0,0,1,0,1

JHARKHAND,DUMKA,2004,0,2,0,0,0,0,0,1,0,2

JHARKHAND,GARHWA,2004,0,4,1,0,0,0,9,6,0,2

JHARKHAND,GIRIDIH,2004,0,2,0,0,0,1,6,1,0,3

JHARKHAND,GODDA,2004,0,0,0,0,0,0,0,2,0,1

JHARKHAND,GUMLA,2004,0,0,0,0,0,0,0,2,0,1

JHARKHAND,HAZARIBAGH,2004,0,0,0,0,0,0,0,4,0,1

JHARKHAND,JAMSHEDPUR,2004,1,0,0,0,0,1,0,3,0,1

JHARKHAND,JAMSHEDPUR RLY.,2004,0,0,0,0,0,0,0,1,0,1

JHARKHAND,JAMTARA,2004,0,0,0,0,0,0,1,2,0,1

JHARKHAND,KODERMA,2004,0,0,1,0,0,0,4,6,0,1

JHARKHAND,LATEHAR,2004,0,0,0,0,0,0,0,1,0,1

JHARKHAND,LOHARDAGGA,2004,0,0,0,0,0,0,0,2,0,1

JHARKHAND,PAKUR,2004,0,0,0,0,0,0,0,1,0,1

JHARKHAND,PALAMU,2004,0,0,0,0,0,0,1,2,0,1

JHARKHAND,RANCHI,2004,1,1,1,1,0,0,2,8,0,4

JHARKHAND,SAHEBGANJ,2004,0,0,0,0,0,0,0,1,0,1

JHARKHAND,SARAIKELA,2004,0,0,0,0,0,0,0,1,0,0

JHARKHAND,SIMDEGA,2004,0,0,0,0,0,0,0,1,0,0

JHARKHAND,TOTAL,2004,2,9,3,2,0,2,24,53,0,31

KARNATAKA,BAGALKOT,2004,2,1,0,3,0,2,8,39,0,23

KARNATAKA,BANGALORE COMMR.,2004,0,1,0,0,0,1,6,80,11,6

KARNATAKA,BANGALORE RURAL,2004,0,0,0,0,0,0,0,122,8,0

KARNATAKA,BELGAUM,2004,0,0,0,0,0,0,0,24,1,0

KARNATAKA,BELLARY,2004,0,0,0,0,0,0,0,53,4,0

KARNATAKA,BIDAR,2004,2,0,0,0,0,1,0,28,0,0

KARNATAKA,BIJAPUR,2004,1,1,0,0,0,0,2,46,0,43

KARNATAKA,CHAMARAJNAGAR,2004,0,0,0,0,0,0,0,25,0,25

KARNATAKA,CHICKMAGALUR,2004,0,0,0,0,0,0,0,47,0,0

KARNATAKA,CHITRADURGA,2004,3,1,0,0,0,0,16,34,2,16

KARNATAKA,DAKSHIN KANNADA,2004,0,2,0,0,0,0,1,19,0,0

KARNATAKA,DAVANAGERE,2004,0,1,1,0,0,0,7,26,0,17

KARNATAKA,DHARWAD COMMR.,2004,0,0,0,0,0,0,0,6,0,6

KARNATAKA,DHARWAD RURAL,2004,0,0,0,0,0,0,0,15,0,15

KARNATAKA,GADAG,2004,0,0,0,0,0,0,0,11,0,0

KARNATAKA,GULBARGA,2004,5,1,0,0,0,0,28,127,4,99

KARNATAKA,HASSAN,2004,0,0,0,0,0,0,1,44,0,44

KARNATAKA,HAVERI,2004,0,0,0,0,0,0,0,14,0,0

KARNATAKA,K.G.F.,2004,0,0,0,0,0,0,0,9,0,0

KARNATAKA,KODAGU,2004,2,0,0,0,0,0,8,2,0,10

KARNATAKA,KOLAR,2004,3,4,0,0,0,0,7,54,1,54

KARNATAKA,KOPPAL,2004,0,0,0,0,0,0,0,43,0,0

KARNATAKA,MANDYA,2004,0,0,0,0,0,0,0,36,0,0

KARNATAKA,MYSORE COMMR.,2004,0,0,0,0,0,0,0,0,0,0

KARNATAKA,MYSORE RURAL,2004,0,0,0,0,0,0,0,36,2,0

KARNATAKA,RAICHUR,2004,3,1,0,0,1,0,0,35,5,0

KARNATAKA,RAILWAYS,2004,0,0,0,0,0,0,0,0,0,0

KARNATAKA,SHIMOGA,2004,0,1,1,0,0,1,10,4,0,20

KARNATAKA,TUMKUR,2004,0,0,0,0,0,0,0,53,0,0

KARNATAKA,UDUPI,2004,0,0,0,0,0,0,0,26,0,26

KARNATAKA,UTTAR KANNADA,2004,0,0,0,0,0,0,0,3,0,0

KARNATAKA,TOTAL,2004,21,14,2,3,1,5,94,1061,38,404

KERALA,ALAPUZHA,2004,0,0,0,0,0,0,2,2,0,0

KERALA,CBCID,2004,0,0,0,0,0,0,0,0,0,0

KERALA,ERNAKULAM COMMR.,2004,0,1,0,0,0,0,3,4,0,0

KERALA,ERNAKULAM RURAL,2004,1,1,0,0,0,0,3,11,0,11

KERALA,IDUKKI,2004,0,1,0,0,0,0,4,21,0,8

KERALA,KANNUR,2004,0,3,0,0,0,0,8,13,0,7

KERALA,KASARGOD,2004,0,5,0,0,0,0,2,7,1,7

KERALA,KOLLAM,2004,0,4,0,0,0,0,9,11,0,8

KERALA,KOTTAYAM,2004,0,2,0,0,0,0,5,18,0,7

KERALA,KOZHIKODE COMMR.,2004,0,1,0,0,0,0,2,1,0,0

KERALA,KOZHIKODE RURAL,2004,0,4,0,0,0,0,20,5,1,4

